260388006	200768
736680000	200397
74947009	200397
763824009	200388
24486003	199666
129371009	197836
1431002	197836
39577004	196952
252987004	196952
16640008	195932
261179002	195052
51185008	195052
117259009	194936
39972003	193637
91175000	192627
129415008	190266
62972009	190266
53438000	189888
108290001	189888
86273004	188721
129314006	188721
244486005	188544
425620007	187604
71181003	185612
398827000	185612
181131000	185151
76752008	184836
230690007	183940
84698008	182345
78014005	181217
81745001	180600
333164008	180236
53041004	180236
277112006	179873
113345001	179873
256674009	179700
417696007	179227
36576007	178842
447826007	178842
129330003	178842
363779003	178406
726528006	178406
40226000	178180
61695000	177400
87453002	176183
767109003	176183
103326000	174925
255338002	174925
80943009	174773
260371004	174466
422077001	173903
769069006	172114
42685002	171978
35352008	171956
257915005	171016
87568004	168739
22091006	168739
763158003	168695
373873005	168695
410942007	168695
71854001	167975
263977005	167975
75777003	167814
108803003	167814
39104002	167438
231877006	166577
414781009	165415
313268005	165415
708097004	163592
117617002	163592
122465003	162657
129377008	162657
4212006	162192
258066000	162184
279729006	160765
14016003	160765
119273009	160513
261051005	160143
15825003	160143
84640000	159875
8959002	159000
223458004	157945
387390002	157792
70379000	157792
39527002	156708
69536005	156095
302548004	156092
737543005	155974
3057000	154688
256864008	154657
77386006	153899
71837009	153727
373526007	153727
57795002	153185
61472002	151242
350476009	151242
75118006	151101
278199004	148978
21483005	148919
14799000	148603
128462008	148603
39352004	148442
16378004	148405
302536002	148354
129337000	147846
3137001	147846
373188003	147846
129376004	146979
410614008	146979
410615009	146979
70016006	144739
258439008	144659
53982002	144277
225419007	144169
39976000	143289
122501008	143099
56717001	142563
373576009	142563
371569005	142563
223482009	141888
48694002	141464
386713009	140540
103720008	139755
255631004	138646
84387000	137079
71861002	136692
400556009	134562
400293002	134562
302549007	134191
89545001	134119
302508007	134061
246345001	133464
260667007	133464
50177009	133271
386661006	133271
129331004	132886
88058003	132886
6710000	132788
409378005	132788
418246001	129264
27378009	129264
2141009	129163
195967001	128458
46068001	128214
161898004	128071
1912002	128071
764771001	127364
22298006	127059
41898006	126763
259296007	126672
76711004	126356
420227002	125553
814007	124604
703450007	124604
769077005	124472
250428009	124472
706873003	124131
29246005	123934
81059003	123736
47351003	123731
3829006	123445
30729008	123445
38082009	123237
125605004	123229
72704001	123229
52052004	122029
38199008	120995
767325001	120792
2309006	120792
78961009	120778
181279003	120777
33653009	120071
21134002	117497
363803005	117241
25644008	117218
708058007	117036
64444005	117036
767123001	117034
36012007	117034
52674009	116594
32948009	115893
45293001	115442
30965005	115226
41216001	114887
263847000	114887
279689003	114887
49601007	114707
27551008	114700
415582006	114700
56246009	114124
69748006	113807
408453002	113596
372861001	112587
81759008	112587
427067006	112587
1522000	112430
26929004	112400
31610004	112182
89187006	112112
62479008	111765
260415000	111553
2724004	111414
768770008	110950
412155002	110950
84114007	110848
77568009	110653
452201000124102	110341
2931005	110341
13924000	109748
416462003	109748
122447002	109631
39822001	109631
53120007	109450
390772001	107868
767279008	107382
262241003	106943
278313005	106661
61946003	106074
41598000	106074
421235005	105644
261080001	105644
71341001	105644
44300000	105549
231287002	105458
89837001	105075
68101005	104739
129925008	104739
129919009	104739
714797009	104724
50173008	104585
398624005	103730
419442005	103730
59187003	103366
412383006	103366
27942005	103094
260362008	102914
2899008	102620
389086002	102550
61685007	102422
93880001	102224
277022003	101697
47965005	101406
87163000	101313
93143009	101313
397685007	101233
20823009	100521
443961001	100407
35917007	100407
254900004	100217
302550007	100083
45048000	100071
263680009	99795
14848000	99795
102499006	99325
78558002	99007
33761008	98904
61010005	98576
25370001	98263
187769009	98263
109841003	98263
73211009	98191
410527000	98174
385286003	98150
45206002	97695
260540009	97695
31979005	97671
182245002	97322
421961002	96958
418634005	96958
88480006	96274
767119009	96274
409879005	96214
75890000	96214
258035006	96214
56265001	95917
738952007	95673
49616005	95624
108807002	95624
52501007	95230
38716007	95136
116003000	95073
112674009	95028
263756000	95028
38000004	94966
5366008	94787
373944006	94755
361561007	94669
371157007	94628
181422007	94305
248282002	94254
367391008	94254
213257006	94254
127954009	94250
115979005	94158
2092003	94100
372244006	94100
244716004	93865
69695003	93747
128613002	93633
84757009	93633
181246003	93584
361291001	93347
72696002	93344
130206000	93217
116536008	93217
387033008	93217
89177007	92891
74801000	92524
58214004	92511
191526005	92511
96005000	92065
412307009	92065
180959008	92005
2748008	91951
399771004	91364
112133008	91364
333710000	91364
302512001	91360
33635003	91299
304907005	90972
29836001	90972
87918000	90584
20741006	90373
79654002	90373
267038008	90373
66019005	90358
57991002	90239
69896004	89795
366979004	89239
129298006	89032
118630004	89032
8612007	88681
39525005	88681
302538001	88429
40983000	88403
81286007	88275
127785005	88201
371151008	88030
29679002	87495
82272006	87489
419758009	87465
261032004	87230
59441001	87107
16985007	87029
420460001	86997
160496001	86910
181756000	86838
78447009	86788
768306001	86788
25322007	86690
59804006	86659
272735005	86456
122459003	86384
129293002	86384
5399005	86337
55477000	86255
423272009	86255
40701008	85993
60085001	85875
112130006	85613
116566001	85404
768759001	85404
112695004	85197
129357001	85197
182281004	85059
56972008	84700
255416003	84210
20982000	84205
30662005	83398
703444002	83398
6142004	82754
456801000124104	82730
81375008	82730
5880005	82730
302199004	82730
29303009	82674
115244002	82646
21964009	82646
118600007	82646
350544001	82484
2331003	82484
87784001	82334
181607009	82334
91302008	82317
768633007	82299
301861005	82299
45555007	81297
111130009	81297
19207007	81251
129408000	81251
45120003	80999
264196002	80846
30315005	80846
38476002	80443
77343006	80317
168461002	79994
29240004	79994
15776009	79851
58986001	79823
181277001	79799
52448006	79797
363510005	79413
781382000	79398
439127006	79170
118927008	79170
264579008	79170
46583003	78967
723509005	78930
49049000	78892
262285001	78595
89362005	78595
161832001	78595
86739005	78534
764877006	78534
277113001	78518
12921003	78518
33359002	78158
107669003	78158
13774009	77906
271737000	77815
257729003	77757
303231004	77531
84229001	77374
248274002	77374
55342001	77187
402815007	77101
28899001	77101
122448007	77087
74281007	77087
64597002	77006
129382001	77006
738948007	76863
72670004	76684
53489000	76673
413269001	76642
442672001	76642
65124004	76642
768466004	76607
70354003	76607
233604007	76438
52454007	76376
243996003	76357
430503006	76008
54550000	75222
65216001	74949
6789008	74877
419351001	74591
428794004	74591
118622000	74591
414024009	74566
263828003	74454
73153001	74454
308796009	74454
90708001	73996
267060006	73675
62315008	73675
125366008	72902
61789006	72313
385440003	71990
53103008	71908
234261001	71908
281615006	71867
122458006	71867
129289008	71842
122462000	71842
55641003	71712
394850002	71684
125671007	71614
371928007	71543
39953003	71361
260360000	70985
50213009	70813
47308002	70552
255473004	70026
18772005	70026
76978006	69847
72621000119104	69601
4855003	69584
3457005	68738
440377005	68738
774007	68724
95975008	68547
64049009	68501
308273005	68451
763325000	68350
48606007	68350
2483006	68344
3116009	67637
119266004	67608
129390001	67608
66925006	67564
422528000	67564
51114001	67538
3325005	67460
49327004	67453
768865007	67453
76676007	67359
5447007	67226
61425002	67184
19943007	67179
181220002	67166
170969009	66743
169278002	66666
372701006	66555
32249005	66555
64957009	66446
39477002	66208
739008005	66082
7946007	66082
83581005	65973
128489003	65973
78076003	65890
385049006	65846
5665001	65565
43688007	65449
109033004	65449
302497006	65429
108949008	65261
5932006	65261
181171005	65238
116712007	65204
24846002	65164
16602005	65154
396458002	65154
13331008	65123
361355005	65092
260885003	64808
16076005	64808
181169005	64404
181294004	64294
41801008	64289
76640006	64227
24700007	64129
192928003	64129
33091005	64066
398655004	63955
23222006	63955
34823008	63904
421955000	63770
68349007	63566
409051000	63563
86553008	63485
118635009	63460
91137000	63444
248437004	63356
61462000	63356
105649009	63356
76197007	63170
83418008	63023
30021000	62716
66071002	62470
16683002	62251
50318003	62251
122865005	61988
51289009	61988
35431001	61637
108502004	61637
419241000	61635
346325008	61635
264143006	61632
86406008	61626
421642003	61614
112624007	61529
57259009	61431
70150004	61431
309312004	61091
79440004	60783
21568003	60783
290004009	60754
126172005	60339
12839006	60339
386806002	60160
81087007	60097
55603005	60008
38888009	60008
246343008	59900
256683004	59900
162258009	59876
82969005	59798
235856003	59577
373808002	59522
70751009	59479
129369009	59479
27562008	59459
56459004	59149
15497006	59149
57308006	59135
13525006	59135
36004004	59117
371575001	59117
399035005	59117
399015009	59117
302545001	59112
85600001	59112
21847005	59003
765424004	59003
421890007	58976
181464007	58913
68945006	58848
428693003	58848
263922001	58771
259616001	58613
396275006	58512
225655006	58512
723188008	58420
42399005	58420
4613005	58246
703449007	58246
57056007	58179
429040005	58149
56208002	58149
255321001	58149
8943002	58148
262286000	58148
161831008	58148
362793004	58027
25064002	57961
738986003	57821
74889000	57765
406971006	57720
740603007	57467
69328002	57407
50711007	57230
184305005	57044
16100001	57044
52612000	57023
264082005	57023
80849007	56934
54526002	56829
263989007	56767
38848004	56767
372877000	56742
84812008	56742
25087005	56703
278196006	56699
3723001	56545
181298001	56497
272390001	56472
27168002	56435
261061003	56248
129441002	56240
409063005	56240
36191001	55825
255312002	55825
263837003	55825
56146000	55797
224978009	55435
342806003	55397
13645005	55384
74923002	55366
183376001	55366
113342003	55345
83036002	55222
11320009	54860
9745007	54860
15296000	54833
8619003	54833
13523004	54713
373265006	54327
53009005	54327
190905008	54299
387420009	54250
74470007	54250
5776009	54186
373266007	54186
216299002	54177
404642006	54097
238131007	54035
49436004	53882
762070008	53721
38433004	53679
302214001	53509
738989005	53476
47220008	53475
769076001	52888
713540004	52888
31231007	52813
387171003	52813
271587009	52771
57054005	52649
387092000	52493
16858004	52493
67923007	52421
57066004	52401
387318005	52401
264483005	52400
76334006	52377
771382006	52264
64859006	52201
67335000	51831
312188005	51613
14125007	51613
768545005	51540
80917008	51540
414795007	51451
414545008	51451
52625008	51423
15373003	51338
52547004	51309
64182005	50931
423827005	50841
14411002	50766
271767006	50766
385043007	50641
40689003	50622
11267006	50609
277044008	50283
34896006	50283
283396008	50250
134352000	50250
223475005	50126
11429006	50126
710809001	50115
73187006	50115
768532006	50115
38076006	50115
10942006	50018
129373007	50018
18629005	49980
19851009	49891
269934003	49891
90688005	49619
46177005	49619
363349007	49519
768672006	49488
54235008	49488
373205008	49485
432119003	49407
85659009	49407
372249001	49340
12402003	49339
275322007	49339
48677004	49339
386045008	49303
70536003	49265
181250005	49017
55464009	49014
113305005	48727
180924008	48698
29092000	48639
181367001	48568
182832007	48552
7970006	48454
395883003	48390
129495007	48390
129350004	48376
44054006	48368
181245004	48340
85491003	48335
32849002	48290
424446007	48219
416471007	48214
57177007	48214
69322001	48142
417324009	47949
609328004	47745
68052005	47722
387458008	47675
7947003	47675
263605001	47565
421060004	47554
181431007	47460
181452004	47442
297183000	47396
7561000	47394
372584003	47394
68790008	47331
184196007	47331
279972009	47240
129316008	47239
14766002	47239
45709008	47236
278847003	47235
230145002	47205
267036007	47205
262302002	47138
413676000	47100
16982005	47099
125666000	47071
48333001	47071
449872003	47000
85581007	47000
261115001	46958
4596009	46958
225338004	46955
35039007	46776
361103004	46740
76498008	46622
52078008	46602
259221006	46522
416950008	46504
229824005	46492
44301001	46310
387362001	46198
65502005	46198
263899003	46170
89977008	46170
394924000	46162
30178006	46138
11563006	46138
387467008	46130
80906007	46130
410707003	46109
26351002	46098
350067007	46098
418226006	46098
438949009	46048
304372009	45990
82918005	45929
1910005	45929
363678002	45929
15454001	45763
767120003	45671
30820000	45671
23351008	45516
75799006	45435
418834008	45435
50084004	45319
406951002	45287
363443007	45023
386702006	44959
129351000	44591
122464004	44591
48583005	44538
41967008	44533
421369008	44416
781087000	44410
237602007	44246
237598005	44193
80394007	44193
74732009	44091
257884004	44085
385055001	43966
55921005	43847
109989006	43847
702666009	43797
422400008	43674
300359004	43674
249497008	43674
78067005	43669
1672007	43613
9875009	43588
25265005	43539
22943007	43511
181455002	43422
73572009	43395
373529000	43395
86355000	43312
15331006	43219
346464005	43219
54986009	43206
441457006	43058
367643001	43058
66124006	43047
21390004	42957
276655000	42957
276654001	42957
385297003	42957
62337001	42830
85267009	42816
764385008	42816
43706004	42806
46123006	42806
35069000	42748
246232002	42740
272395006	42740
118452000	42658
129381008	42658
442021009	42645
45007003	42063
32381004	42040
46046006	41969
128241005	41950
130132002	41903
836005	41702
123851003	41702
40146001	41655
67673008	41654
21082005	41606
122463005	41511
129335008	41511
767114004	41495
72717003	41495
422504002	41438
38854003	41392
258036007	41212
37310002	41212
129424004	41212
122467006	41212
703446000	41212
41796003	41175
257741005	41175
125685002	41117
7569003	41117
302541005	41073
350358003	41019
61275002	41019
259790000	40949
23295004	40949
421982008	40887
31811003	40887
36998008	40756
10249006	40634
48727007	40599
394613000	40576
16082008	40560
76698003	40492
1182007	40310
372586001	40310
698247007	40189
39154008	40158
180925009	40144
89546000	40141
44695005	40110
371757000	40105
286933003	40078
90260006	40049
277054007	40049
709078005	40049
22244007	40044
40917007	40016
420135007	39995
12289007	39995
40789008	39741
50762005	39712
709044004	39704
21522001	39691
738984000	39585
34000006	39452
57813001	39443
244015008	39260
262225004	39167
26091008	39115
23243007	39045
278395004	39008
363354003	38889
396451008	38821
119561005	38755
129407005	38755
23307004	38729
362884007	38674
110287002	38636
129921004	38605
361292008	38532
20170008	38405
257950002	38372
229554006	38352
86481000	38346
54821000	38316
108952000	38316
387407006	38251
72623000	38251
71252005	38247
410546004	38179
419835002	38154
17788007	38063
91861009	38063
413443009	38063
30396005	38009
324643005	38001
373219008	38001
370143000	37934
302215000	37824
13018008	37820
271705001	37804
63448001	37804
126242007	37796
387381009	37766
68887009	37766
82166002	37752
70454002	37752
181940002	37550
62413002	37544
80274001	37498
87708000	37486
12968008	37486
285305004	37481
23986001	37354
103276001	37171
15188001	37171
65863008	37095
162473008	36999
410660005	36999
439569004	36991
51420009	36966
55918008	36903
181769001	36871
21793004	36871
129332006	36797
67889009	36797
3127006	36730
387172005	36730
261130005	36672
89679009	36672
234532001	36650
87878005	36632
85457002	36610
764306007	36607
422248006	36607
18115005	36594
108367008	36539
87642003	36539
28944009	36437
256897009	36433
45027002	36311
80582002	36298
404833002	36298
442119001	36199
125319009	36163
244385005	36144
6081001	36111
417893002	36111
58753009	36109
288345009	36003
65565005	35961
42343007	35859
422587007	35846
39334004	35816
708073008	35816
84629008	35776
126162007	35776
768752005	35776
66349002	35776
387651008	35745
55988001	35631
194828000	35610
225566008	35610
116527009	35570
68992005	35570
424413001	35502
2424003	35502
83555006	35494
2004005	35461
372817009	35297
68444001	35297
14410001	35272
6797001	35249
73204005	35231
23038005	35231
88594005	35196
43735007	35191
332304007	35191
13024002	35103
45341000	35084
81040000	35084
256667004	35079
389026000	34928
261513001	34879
20139000	34851
24526004	34737
90205004	34720
232717009	34720
67166004	34720
404684003	34634
67650000	34621
43953005	34597
421024009	34597
415715002	34580
36176003	34580
259319003	34521
70012008	34521
87128005	34488
247347003	34463
71934003	34412
263767004	34412
71544008	34407
3583002	34379
60436000	34285
372720008	34279
36236003	34279
373513008	34263
60149003	34263
27380003	34246
44459007	34199
69313002	34185
312853008	34139
32709003	34089
302553009	34024
16624005	33929
33367005	33907
108997009	33804
387152000	33804
37411004	33804
27638005	33804
706962006	33746
181380003	33744
32937002	33736
54102005	33722
271807003	33715
29738008	33703
107728002	33699
182046008	33676
3792001	33656
271766002	33619
18802003	33619
61018003	33619
228156007	33615
110359009	33615
116596006	33561
35150008	33561
419933005	33561
312609001	33556
11639007	33556
113075003	33533
125243009	33527
56381008	33527
384600008	33527
768005008	33429
250231008	33393
28317006	33393
263731006	33285
49727002	33285
272039006	33285
254637007	33247
127798001	33094
395126005	33094
104157003	33076
702661004	33076
84835006	33048
271327008	32942
302866003	32942
237630007	32942
3105002	32897
85899009	32805
321719003	32805
65428006	32720
326013007	32720
75478009	32707
21718009	32675
413771002	32675
312608009	32674
35933005	32674
102893002	32583
361378004	32533
43201005	32515
66590003	32514
284591009	32514
7200002	32514
77671006	32487
772208008	32487
422055000	32437
764892007	32437
25217009	32425
325781003	32425
113192009	32414
118212000	32391
30247003	32391
364325004	32391
26312007	32367
4958002	32356
25723000	32350
271787007	32345
34014006	32195
315042007	32193
264099006	32128
72410000	32128
66586000	32096
373270004	31970
764146007	31970
6369005	31970
115240006	31896
393564001	31896
406974003	31888
49745002	31874
112049007	31856
59027002	31851
256865009	31774
181261002	31765
34402009	31758
53999001	31747
181226008	31741
8313009	31738
21974007	31735
64766004	31732
56935002	31667
226029000	31656
51998003	31656
229065009	31656
72641008	31645
19466003	31464
424128006	31429
19484001	31429
363418001	31422
18220004	31385
90584004	31377
14816004	31347
387085005	31347
9014002	31276
44756004	31151
371039008	31145
13713005	31145
31414002	31135
432328008	31132
87364003	31132
68540007	31113
323283001	31113
45262002	31081
129433002	31042
32750006	31042
91609006	30979
181812008	30965
14975008	30941
416608005	30861
86082002	30858
50697003	30836
88919005	30810
82515000	30782
244433007	30776
44555003	30774
414601001	30772
405006006	30763
39265005	30715
33638001	30641
397829000	30575
410429000	30575
91857003	30552
263734003	30500
5798000	30500
24587005	30483
82423001	30480
11466000	30478
20967005	30408
399984000	30408
42695009	30348
28231008	30296
72191006	30234
365616005	30187
410460000	30176
3384007	30176
87276001	30053
372639009	29991
350594000	29991
43614003	29955
408857007	29955
408856003	29955
73632009	29944
108191006	29944
33673004	29840
243989000	29826
396339007	29795
417607009	29775
417192005	29775
55745002	29748
372772003	29748
116770007	29741
21306003	29567
261103000	29567
4301008	29546
108956002	29439
312184007	29439
70288006	29439
414403008	29381
70995007	29370
7180009	29347
116859006	29323
250847003	29268
257928003	29261
10669005	29258
71307009	29241
445008009	29241
113361004	29126
181247007	29104
60260004	29073
407374003	29071
12271241000119109	29071
9422000	29060
18127008	29017
112052004	28998
77601007	28974
79706000	28939
764893002	28845
12503006	28845
363681007	28810
182970005	28758
236423003	28743
1166006	28729
57809008	28689
85898001	28689
408745006	28688
182819002	28678
52637005	28567
281647001	28555
392010000	28543
767115003	28525
44588005	28525
45211000	28489
702451000	28441
28726007	28411
386689009	28394
1806006	28393
181162001	28382
181195007	28347
118199002	28339
32969006	28292
13648007	28277
264255005	28277
271873000	28237
32864002	28237
128477000	28225
44132006	28225
74262004	28191
708077009	28178
103735009	28170
361289009	28167
8205005	28164
63697000	28147
85828009	28144
83797003	28141
412424004	28141
282679008	27985
28485005	27910
385494008	27885
35566002	27885
39360003	27823
412339002	27823
303011007	27765
165517008	27764
768634001	27731
3601005	27731
363855006	27730
9851009	27730
397155001	27730
5699003	27680
86651002	27678
3424008	27678
371632003	27580
372862008	27535
81839001	27535
397165007	27513
57939002	27488
370992007	27438
387014003	27354
116109004	27354
418285008	27262
4076007	27233
27518004	27233
373752003	27233
27624003	27232
243121000	27225
766970009	27176
34582008	27176
127295002	27151
59282003	27141
52765003	27117
129339002	27117
281789004	27070
73903008	27037
15890002	27008
181249005	26946
34516001	26941
252318005	26869
6993007	26728
80554009	26687
118601006	26638
128929007	26638
1929004	26638
430640006	26542
412421007	26518
25761002	26518
386033004	26479
67516001	26452
280427006	26400
68989006	26352
126851005	26344
57845006	26322
372781009	26322
37328000	26306
96302009	26236
372912004	26236
181269000	26206
37796009	26138
129309007	26099
81723002	26099
258099003	26092
200936003	26064
361686005	26012
122496007	26001
399326009	26000
45710003	25910
387305002	25883
54972005	25883
397406000	25863
66261008	25813
372809001	25813
91283002	25789
64197008	25743
201091002	25679
80801001	25679
31069005	25679
91521001	25669
398254007	25655
41607009	25639
702391001	25639
118940003	25637
40930008	25618
406203001	25496
248276000	25496
127949000	25493
372832002	25482
73949004	25482
20672004	25467
29857009	25465
13746004	25409
16046003	25402
415070008	25394
13644009	25374
76248009	25366
59351004	25366
60374009	25307
361110005	25307
76783007	25291
321667001	25250
426329006	25229
55440008	25208
58779000	25164
312948004	25156
734840008	25141
5758002	25141
113257007	25129
258435002	25067
75516001	25037
734846002	25007
34095006	24936
261554009	24936
57819002	24869
49722008	24869
27925004	24852
738943003	24846
252541001	24843
44901006	24826
261145003	24793
72914001	24793
771380003	24776
418318001	24761
15498001	24742
212968006	24742
609588000	24737
19063003	24737
279104005	24731
261188006	24692
47368004	24689
105371005	24666
260222006	24666
69105007	24642
67246004	24636
304383000	24622
258433009	24621
91107009	24605
255641001	24605
229765004	24563
70203000	24485
67782005	24473
28935008	24468
22474002	24445
42605004	24445
412126005	24438
59433001	24438
42146005	24428
30389008	24406
58861006	24405
2156000	24405
413712001	24362
413711008	24362
32485007	24346
73320003	24342
66603002	24323
10712001	24323
82156005	24307
82622003	24307
386292004	24282
122546009	24282
229070002	24282
421451000	24276
87869004	24276
81861006	24275
700272008	24262
154283005	24262
23573002	24259
84540008	24245
708528005	24234
72164009	24221
108960004	24221
52541003	24219
75934005	24172
30390004	24172
181480002	24161
12499000	24160
63822004	24130
37237003	24130
44548000	24125
108966005	24124
372559001	24124
2739003	24113
278867007	24110
41695006	24106
133903000	24102
47505003	24034
40739000	24033
288939007	24033
256227006	24016
115535002	24012
346400003	24012
79612000	24009
27550009	23979
259986009	23971
39857003	23964
263957003	23951
91470000	23951
422543003	23951
65413006	23946
105726004	23941
76993005	23909
58750007	23908
32048006	23898
443416007	23898
75828004	23892
128306009	23890
193570009	23890
247053007	23890
75694006	23889
77012006	23886
18165001	23845
171434007	23781
419202002	23761
10312003	23753
116602009	23753
3218000	23717
420987007	23696
46159000	23687
397540003	23660
2869004	23653
772941001	23653
422082008	23653
326289007	23653
699600004	23597
82849001	23597
260642009	23597
61962009	23577
412139009	23573
420357009	23573
104485008	23548
84782009	23537
41040004	23531
737542000	23531
244457007	23524
386761002	23520
85596006	23510
350086004	23510
13132007	23457
372650007	23457
32610002	23398
406205008	23397
84499006	23370
410714001	23353
44567001	23343
896008	23338
33962009	23334
409586006	23334
225313009	23315
181213009	23310
271421005	23303
262003004	23301
50043002	23300
19829001	23290
106146005	23273
57752001	23253
387321007	23253
63483002	23224
13477003	23206
84847000	23068
138009	23054
182061009	23025
12611008	23022
92818009	23012
63364005	23012
51765001	23004
130355006	22997
279333002	22957
418363000	22957
424492005	22957
418290006	22957
350057002	22951
22038003	22951
17229000	22946
29696001	22941
181614006	22925
264299001	22901
111167001	22856
83042003	22856
181212004	22765
128053003	22649
55822004	22626
263913002	22619
91726008	22616
343011009	22609
44121006	22593
78275009	22590
273969007	22492
59621000	22448
414003	22439
13652007	22403
350103006	22403
74521006	22363
46635009	22351
46059003	22289
91134007	22272
372840008	22270
7577004	22270
35976007	22233
48791004	22202
256909001	22202
76321005	22182
14602007	22168
247755007	22161
33396006	22159
16237004	22157
63004003	22144
421626005	22144
67735003	22093
387374002	22093
75925000	22071
31996006	22063
181286006	22040
312240004	22017
259582002	22008
395058002	21997
33468001	21970
354036003	21954
116613007	21954
63634009	21914
31528005	21881
79881004	21871
150062003	21871
299713009	21871
61020000	21849
116523008	21821
41199001	21821
248218005	21807
46923007	21790
118599009	21790
118606001	21790
118602004	21790
14537002	21790
74189002	21790
65784005	21727
73761001	21713
71651007	21654
44798001	21651
387245009	21651
53130003	21644
9974009	21623
252326002	21583
71836000	21572
264105008	21572
4105008	21555
421532009	21544
72993008	21431
116535007	21431
14152002	21406
277278006	21389
287731003	21330
6411000	21308
161891005	21286
58202007	21254
39860005	21254
213299007	21244
42803009	21230
87915002	21217
60530008	21216
768750002	21216
264340003	21213
363564008	21213
4740000	21199
27485007	21180
71463006	21176
54066008	21175
255667006	21169
422100001	21169
311731000	21169
350102001	21169
387480006	21164
82573000	21164
1710001	21105
64226004	21065
225384009	21060
303529009	21055
90213003	21047
69147006	21038
13576009	21018
308833008	21018
244409001	21012
37794007	20973
61928009	20971
367567000	20970
13213009	20946
46014006	20878
201038005	20878
289903006	20841
372754009	20777
47898004	20777
410526009	20773
81633002	20771
705689008	20761
26370007	20761
372681003	20761
21708004	20757
129561000119108	20755
14669001	20739
255575008	20736
26893007	20736
413914009	20717
442095009	20711
70805003	20711
90332006	20709
387517004	20709
45289007	20695
80382003	20673
21454007	20655
3892007	20636
398659005	20620
77370004	20620
66214007	20591
20109005	20578
79890006	20569
52388000	20536
116601002	20536
48661000	20526
53534000	20476
43026009	20451
48477009	20443
261114002	20443
9097005	20434
91262008	20432
47809000	20427
413576005	20427
279286002	20402
70007007	20399
286195007	20386
74680004	20383
362064007	20378
230782004	20378
32764006	20376
75800005	20375
27601005	20342
118218001	20338
182358004	20334
387159009	20332
29175007	20332
350232000	20330
59545008	20330
52082005	20325
278414003	20320
24079001	20291
200775004	20291
362944004	20273
246075003	20273
256579008	20239
425874004	20239
426531001	20239
350558004	20239
279039007	20228
42082003	20185
372735009	20185
420386007	20169
738998008	20166
26079004	20125
181811001	20102
18234004	20093
180938001	20071
367358004	20068
221668007	20068
11642001	20068
26761006	20042
40057008	20021
278198007	20019
40431001	20005
66277009	20003
129317004	19986
36777000	19986
89018006	19983
372890007	19983
279099009	19971
372787008	19948
58944007	19948
585007	19916
312064005	19916
130755008	19900
281131004	19851
409622000	19841
43212005	19823
738988002	19806
108899006	19805
112039009	19792
11931008	19779
279251004	19779
29533001	19771
111156002	19759
65123005	19759
286792001	19730
103693007	19703
